,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,01.Feb,02.Mar
5835,4456.945553,6551.653743,6211.253083,6178.962662,5100.791463,6459.246907,6642.946815,6033.94725,5095.100002,7551.670394,6134.276907,6297.199628,6759.422671,6195.09498,4854.478728,2830.966558,4185.572953
5836,3956.160212,1957.725133,1923.368958,1047.815615,3354.551111,2004.003261,1838.030391,2004.583242,1733.810015,1970.894891,1197.378307,2657.96288,3097.072331,2189.739217,7415.391477,1558.974439,2027.105442
5838,20443.25168,8091.600528,8681.95771,9683.796086,10896.3252,13350.4956,7912.175905,28300.75258,10513.87782,12548.55965,12348.30426,25745.03701,31446.38077,16384.93004,11478.52166,6193.325617,9246.580901
5839,5971.617676,4017.03754,6628.326124,3088.811964,5155.974751,6381.758841,5541.00156,7093.518414,7122.125977,5269.883209,5430.882645,10091.35884,9284.116702,7793.468851,9116.91344,4425.401157,5224.956495
5842,1393.723446,51.29468092,201.0209208,56.62673617,84.43459484,746.5186086,467.9216072,933.4796384,691.0015735,548.8566307,288.95915,1025.582177,1583.987737,1700.787918,550.8783098,358.102721,410.3249964
5844,1776.728101,1891.8947,2083.148612,1862.406309,1481.527019,2345.74005,2235.50319,2640.958028,2062.246305,2227.679616,1996.458448,2442.235185,2892.220977,2873.731637,2583.185746,1553.200542,2399.597826
5846,892.6972794,109.7656972,89.41787042,115.4063064,87.62385395,601.176647,453.3051442,647.7479056,352.2277473,510.1857072,441.0208945,1539.881224,402.0535799,419.6581126,566.7104265,661.8358312,513.2872815
5847,638.2973752,448.9511186,169.9823117,812.7932807,900.55651,948.8146657,1067.223176,866.9947571,756.5301147,1102.614924,1349.488173,508.8405069,522.7825878,523.9886736,1202.645497,892.2321448,1118.218397
5848,2637.795373,2943.110807,3410.288697,5878.272317,1591.595087,8012.57107,5637.976597,6069.200322,2260.766239,5760.185706,3797.044154,3753.568964,3740.707663,2594.280674,1447.693796,4321.161878,2390.226344
5849,6721.901888,3602.706083,5016.351992,5473.36038,5503.003244,7860.901598,8154.409762,7288.750083,8543.580209,10016.24077,8973.371564,6948.429293,7670.911247,7493.313371,8848.639482,9566.219889,7155.072852
5851,6671.178679,13653.08578,10874.70923,10617.38305,9916.498931,7410.638724,7557.894055,12603.61511,7370.458353,5673.373838,6249.379677,14907.72265,13854.82603,10758.54318,11259.11581,6371.103421,7256.736683
5852,932.8371508,717.8598598,427.3008629,347.5882891,409.183414,587.268034,794.1031224,663.8281806,461.8309831,702.3505201,740.3005865,634.5810595,753.7760474,928.7399581,1022.451473,797.6759277,874.8775516
5855,13730.52978,2732.818594,2476.137789,1589.316809,773.0610658,4120.52353,9068.412583,6358.454717,10689.17213,7712.889556,7894.74475,8381.668808,10898.52124,11445.76892,3590.540191,16240.89065,6534.994089
5857,1066.61782,1017.526149,926.2945353,844.0537437,710.5742693,1541.215673,1077.245063,2484.907235,1290.527949,1244.323992,870.7632217,2310.599893,2514.510429,1972.897723,1475.461477,944.5236179,1080.278576
5858,190161.4465,104108.4295,120045.6883,87793.88232,118412.0748,246158.6522,151742.094,226035.6015,114165.2841,193669.5412,121108.878,250307.6121,232168.6791,209256.7833,324423.8862,145775.189,193799.3278
5859,6964.93295,5334.246924,4405.127535,4581.865347,4430.024943,7178.686975,6473.352385,10600.14536,4173.65813,5334.751058,4372.029499,5724.500037,8040.82903,10290.05386,8950.646935,9222.085053,7388.085044
5863,2012.842304,192.2235239,293.9390398,133.2367625,51.57597805,910.6350249,1459.632933,941.7955405,1692.852531,1428.685311,1002.772553,1464.217347,1400.670419,1325.326199,505.2981211,1131.752269,786.6048575
5865,2243.718142,5326.136217,2245.912594,4679.704195,5907.634305,1084.163757,560.4042202,2411.999606,1233.839993,735.5680738,757.4893944,5571.619494,6113.26325,2559.466334,5089.276882,1326.96627,1258.61216
5866,1953.119535,1355.682397,978.3795364,994.1805923,729.6929779,1552.285175,1229.13621,2411.944231,1651.153042,1576.80426,1112.342632,3703.177684,2302.186147,1934.756874,3190.095305,2841.373808,1795.841288
5867,1242.477542,1817.366402,1567.654944,1241.728946,3132.393859,718.3904701,853.3039512,862.3621063,3107.357983,769.8171754,820.6888902,892.1209129,819.7397241,929.8736122,973.5613174,775.1217427,722.3864369
5868,969.3500676,273.3302035,447.8470754,324.2205322,160.5759678,545.602811,578.213172,648.474753,523.8195716,690.2656758,531.9175483,689.0374183,658.2571193,853.2720442,441.4278986,506.6763945,502.8961946
5870,2592.105615,2992.907853,1877.165825,2395.057748,2150.829431,3288.390678,2935.193797,2081.040816,2051.224313,3171.014092,3374.301361,1389.232965,1796.3617,1877.502048,2946.316781,3106.837861,2190.19949
5871,8568.868624,4791.889646,4804.541168,5113.224741,4971.681846,10426.96787,10267.33276,6555.474376,8410.997279,9511.666228,11308.37286,6621.452084,6773.610808,7453.34518,9275.028713,9221.419448,10350.03676
5872,1378.192416,961.1375652,739.5232132,1060.993899,479.2894022,2297.028761,1903.495057,1482.979475,3012.967634,2083.56942,1576.776926,2176.666976,1842.988906,1844.356175,1269.97455,2637.349961,1996.614999
5873,1189.583016,2720.796094,1557.599721,1190.940086,1773.640882,1266.712666,1146.825214,1641.1202,1528.414996,1187.617466,749.1671327,2124.68196,2315.80379,2318.297942,1241.885532,747.7947594,808.9236321
5876,8727.010031,4325.276638,4679.287852,3374.404645,3754.282284,8532.476827,7679.538222,7504.70937,4730.213924,9267.180518,6005.948167,8859.210078,9135.302519,9509.850047,9178.710491,5555.313209,5677.548175
5877,5798.68832,4418.772612,3557.891455,4605.843177,3057.150516,7746.683645,9723.316807,6549.140493,3587.134428,7716.510478,6651.815309,3411.421111,4393.677987,4409.725127,6348.275468,7637.77981,6743.801891
5881,9320.39925,11858.52313,15643.59173,23249.9385,5145.890812,28355.27214,20367.53166,20232.42475,9215.648039,25315.4265,15586.45367,17272.52439,14417.84057,11408.70866,6306.333464,13279.5242,7478.849958
5882,191514.6612,50522.59042,38315.23007,20770.89562,11891.65415,83390.6376,176795.6231,103528.3839,189138.2977,149262.6643,137157.7843,138825.9731,162682.4699,183223.3045,56578.64337,185224.5371,112889.0102
5884,907.1080617,39.65753864,301.040392,167.2874858,30.12084578,928.9525852,457.192491,1163.693292,542.8299908,2140.535248,535.2136451,2253.768303,2687.391098,2024.311443,709.1930473,468.4438392,649.2474247
5886,3304.407949,8787.668175,2797.705411,6629.687451,8686.744547,1335.607437,449.0732782,3378.793099,1595.718275,917.0795307,1000.924727,10258.10727,11234.99062,3922.293603,9174.733818,2083.001201,2213.167679
5887,9928.803208,10619.69922,8903.50646,7917.267084,7575.004412,8537.593095,7188.338241,13289.53699,8996.245735,10482.81943,6642.074975,17027.65198,17333.54143,14364.70927,8548.018571,6886.751527,6533.717508
5889,3333.783854,945.2467133,1024.921263,1538.671631,819.9541619,4881.586993,3623.789228,4444.2928,3195.479806,5644.092134,3308.169219,3388.705635,4275.687755,6069.905107,5804.354258,6345.702759,7016.578455
5890,6362.621,2009.469211,3667.212345,4578.306977,2846.543979,6379.008059,5327.994585,5404.381878,5112.040674,6897.940789,6027.260832,6419.489288,6812.066599,6946.195761,7572.887775,7783.938259,7702.356783
5891,2789.010071,791.9731803,1606.955409,2467.680343,982.5795551,2732.298323,3252.082212,2257.711525,2597.98961,2524.350859,1673.402277,2528.371055,2151.936313,2612.828855,2779.109191,2684.321473,2859.222398
5893,2412.955874,1329.864453,614.619162,678.2335177,402.7581158,1531.194873,2517.584492,1384.861952,2382.148479,2094.920015,1770.694712,1848.311161,1397.523326,2145.73634,1323.869437,4704.657789,1475.54093
5894,12274.82934,5777.865771,5088.576517,2137.864612,6069.65049,4129.648074,3385.051983,5903.448539,4880.79703,4360.032717,4923.309019,6348.794285,5484.188304,6980.153041,25056.65693,5831.495039,11350.46853
5895,4265.931027,2503.815057,1503.667226,2060.375984,1672.184777,3033.549188,5234.973084,4824.22002,3999.796087,3746.055,3255.023911,3394.239715,4437.918922,2617.692993,2640.939168,3381.304728,3173.77779
5896,1437.403992,241.1592761,265.4833123,266.3885719,231.7564925,624.3622569,1303.754196,752.0124648,695.7641423,1018.772108,945.9475712,980.6261008,1081.783977,934.5581865,994.6786305,603.47513,752.9588068
5900,1058.340387,630.4126856,698.4852767,602.5347199,470.6262151,1081.141545,1129.59002,916.4424003,900.9849929,1224.326639,814.8419535,1090.346534,1026.554824,1158.269106,883.8835438,881.1212203,1006.14603
5901,1073.028937,396.5014142,544.1546378,1103.983191,196.0638749,2435.594365,968.9124563,1264.79911,850.8601618,1614.970374,1043.722629,1298.00596,1480.811477,1163.985176,1319.279566,1203.314828,1897.030902
5903,836.4320861,424.3024135,580.7940982,1263.650322,269.8313577,2060.468568,759.5163607,1375.423136,845.0021472,1894.082214,988.8203607,1133.785995,1419.453432,894.2710352,1183.764794,1149.93795,1762.11992
5906,4633.658421,1274.211661,2897.192414,4384.170632,997.8247898,5828.94258,5985.181254,4820.6886,4389.361889,7329.108037,4976.276798,2766.619265,4981.831866,4142.264784,4728.171784,7225.231078,5985.781055
5912,1080.616555,750.7783792,1253.878531,1405.227809,540.7285539,1277.713522,742.8676769,1658.935114,875.949367,837.8876341,628.8451916,1718.949389,1616.731024,1231.414203,559.8648999,539.1815666,453.0720506
5914,1957.013604,1704.064541,1559.671008,2060.609885,1721.416933,3899.693167,2604.298157,3170.55734,2162.568726,2033.625308,1179.5107,4142.419273,4861.087402,2947.824287,2782.145366,1511.158539,2023.194157
5916,3856.845907,2333.866625,2318.732062,2718.178611,2249.089796,3547.356981,3319.567571,3393.203132,3456.591892,2983.359455,3486.218086,3347.077322,3522.348676,4202.498159,3700.508973,3752.308477,4152.788517
5917,10214.41356,8047.594455,10742.09806,6881.068931,4325.14834,5755.282068,8326.771064,8078.551232,8584.705651,8128.230842,4730.435412,13392.5417,19502.93042,17535.43259,4763.362137,11320.82538,6136.974656
5918,1348.838926,2293.571943,958.3474063,1226.07549,608.5808148,1316.074596,1318.709247,2037.945399,3555.95117,1792.095948,1279.719463,5056.329707,3694.136681,4444.13315,984.785375,2005.108054,1763.523618
5919,1203.88822,790.7273966,893.7157745,764.0656066,675.1603286,1345.774847,1511.433607,1991.327661,2227.636307,1802.123455,1390.450223,1702.53979,1628.514067,2779.741625,3472.307457,1914.671164,3455.611967
5920,5354.798379,1644.349768,4899.952125,2958.866231,1633.717094,4708.741654,3449.169968,3976.305797,2554.448247,3759.480491,2205.981101,5541.468513,7671.120609,4748.557381,2667.252437,2413.489222,1528.985457
5922,20831.26664,13519.79826,7683.436454,10892.97217,7458.183679,34696.59358,36202.95733,20509.85163,11688.82865,26928.18128,25195.07808,10513.2175,14203.58006,13962.84195,17252.46399,28189.80909,24226.50068
5923,3975.415018,885.0094219,515.9215818,471.6859985,237.8557262,1162.182314,2518.836958,1856.373867,2665.357569,2181.509065,2168.669172,1744.273993,1937.889974,2579.971576,1164.132729,2753.997534,2302.696593
5924,939.4028094,152.6536873,350.5811751,1072.606521,119.8621481,1554.537599,559.8558828,1081.221313,553.9225298,1086.575113,654.5541583,1160.395342,1202.552225,416.8581671,654.5641703,591.4899676,942.0293998
5926,1161.396693,312.1744854,537.4683462,658.6486652,306.0037767,893.4712218,903.2450054,842.9979839,814.6853135,1046.501993,1032.599151,783.9850906,961.2393951,754.5900834,1024.519026,917.9534175,1001.273347
5928,1081.143388,399.2542689,353.6903718,368.6764443,343.4936396,645.711439,811.921781,2723.727415,1404.843593,652.34592,656.5095601,2117.322007,1717.509415,2176.646103,1001.247097,1008.02761,810.0172318
5930,3249.985547,3687.377133,3266.688637,4081.342821,2861.931763,2933.780131,2623.80106,5599.625657,3519.78624,2735.388801,2719.227067,4897.344044,4168.945911,5804.31347,4171.235707,2765.673271,2638.211554
5933,893.9738665,181.0856365,55.07901345,85.32531032,37.55454426,1173.992624,928.8687505,634.7898194,752.1971808,895.5872635,680.1566366,671.2631304,477.725696,600.591426,1793.330891,2250.564356,3452.841671
5934,8407.243177,3297.695367,2915.300406,3946.705896,2763.575848,5334.839727,6009.019578,5958.811745,7351.147494,7214.891229,4738.661841,5878.222799,6512.348768,7407.162155,6256.206428,8786.334787,8194.542685
5935,944.9269081,1179.452695,296.7678064,364.486527,420.9795718,430.9910677,1202.771223,558.5648004,241.2591144,666.7545703,779.6707616,412.230275,628.2085625,1166.375091,1894.469761,526.7716363,801.5854393
5937,5297.747668,2895.83689,3493.339429,2683.297802,1186.335135,5616.222126,5991.418551,4292.631837,6462.356278,4293.550196,2488.607255,7951.739338,10396.23965,11359.02912,2042.520261,7123.537084,3614.511085
5938,19529.8706,14581.64138,14243.28652,10851.64286,13705.30511,19954.69663,13429.19799,29376.77392,19153.09936,19196.82687,11723.39286,40656.21527,36117.4149,23777.26442,20209.73726,10349.07813,9387.183388
5940,594.1354334,684.3646419,786.212382,813.9795452,296.5542409,1877.065066,1034.669818,941.5492977,1045.45535,1331.991731,908.9091212,1429.598246,1077.486785,851.9907542,477.5020108,580.339185,660.2726697
5941,1007.012312,1533.01112,1396.784053,1637.87479,1243.188087,1069.622586,829.2114573,1139.688358,446.498847,954.1247832,848.4780129,932.6404046,970.9140384,1302.45424,1660.23705,735.680962,963.0472969
5942,2715.741416,923.9709296,1129.346881,1007.119642,578.1255183,1265.5646,1366.340237,1632.31082,1545.096316,1353.91874,1513.856824,1650.427833,1996.595672,2839.801091,1316.17352,5703.040343,2585.574349
5943,1349.559371,1840.443544,2950.08471,2556.699234,1595.341055,1847.13838,1842.040859,1517.947093,1109.475241,1611.780121,1501.479646,1851.301756,2020.609408,1820.115797,1534.578209,1368.84054,1210.791787
5944,3215.481906,5065.141284,6607.421195,3567.16895,5490.107013,4458.999393,2690.659606,5098.462664,2916.140973,2916.86448,2112.932674,5795.449463,7188.010872,4868.162468,5061.944434,2112.423508,2611.883432
5945,9504.726392,2482.504165,2228.401216,2307.591487,1842.276025,6322.867258,7174.420503,4682.932472,3787.123839,6146.16506,4540.399843,4903.05688,6539.800043,6954.181123,3086.402151,6136.952688,5303.85396
5946,7911.773247,12873.3345,6533.256042,8036.124278,4548.890488,5003.101341,5576.785804,4919.743268,7509.110764,5067.355927,4169.378953,4828.985709,5497.533652,4541.498364,6244.938478,10292.68024,8467.763615
5947,1828.664718,3450.32046,1645.353941,2862.483489,2926.312368,2210.9402,2108.785218,2750.505999,2245.505251,2158.327285,2363.28832,2444.687088,2353.17227,3166.430802,2868.15751,1818.585215,1877.282621
5948,2733.229667,1180.373586,1081.564503,1073.3903,953.068123,3129.493269,3068.02812,2225.114679,1744.237531,3011.44417,2466.749239,2537.911827,2571.237945,2498.559101,2770.190068,2293.91841,2775.612622
5949,7775.973731,9351.913968,14039.43609,11176.76256,9785.432443,8597.751343,5132.171762,9536.658787,8339.418965,6262.439654,5972.219432,11612.80872,13688.96331,9847.841937,10207.61397,4532.796498,6948.052712
5951,1536.509244,1170.580947,1157.298016,900.6072038,985.1269436,1790.721095,1586.232157,2116.276618,1004.835496,1751.76652,1151.5674,2745.239417,2527.094302,2471.670922,2029.321175,1187.492704,1379.48471
5952,29264.78967,28985.41154,37994.43428,21197.6739,19325.43931,17844.84532,14572.86145,23964.65818,9665.009973,17111.06731,10556.06092,32123.27975,30182.57836,34226.29386,20156.28313,12760.88732,9866.647363
5953,3936.621651,1428.435347,2107.061776,2182.810402,1438.19828,4570.803513,4324.274868,3469.664168,2089.490966,4026.930336,4204.518521,3285.0368,3252.418639,3298.196765,3937.791575,4585.84365,4627.476983
5956,18341.02093,11728.92443,16507.8267,14463.92299,8125.687204,13041.88333,9788.00434,14690.61422,11044.06944,13593.36668,10019.30018,24256.84588,13535.70107,20796.56834,12051.60288,10218.99493,8620.689321
5958,6479.875179,7466.705511,6658.504662,7835.361468,6690.026459,8257.578599,8657.057959,6291.223614,4578.094598,7522.420036,7310.222456,3508.909026,4544.179762,5081.402794,6956.4454,5944.663395,7570.127552
5959,13609.21623,16022.19197,6634.658887,6897.378218,5503.45415,5065.145896,4017.380376,5872.697263,5144.034674,4112.01321,2761.499794,6824.508647,10153.8875,8340.317435,9085.005268,7820.343824,5989.680345
5963,3094.008905,2603.463503,1013.663241,1579.786364,1033.646001,4082.218646,4417.265857,3039.307316,2763.849266,4448.894994,3682.376096,2324.130236,4386.753075,3986.061568,3461.857552,6407.551136,5091.235271
5965,9138.049441,4192.51105,5085.104021,5487.265978,4500.69726,7338.689032,6608.54309,6525.854434,10923.03617,6787.175322,7282.562064,10095.85534,8252.838469,6527.905363,9554.540378,9143.82505,8477.32589
5966,9666.883118,6517.139974,11693.34849,8990.310555,9632.004264,10106.85038,4793.3626,13701.25884,7338.099081,7142.90556,5390.46015,11881.00494,16089.43545,14838.66104,7203.958109,5505.978094,5685.636581
5969,3540.864587,1546.546631,970.1103228,1779.635202,1642.573888,3090.907852,4775.708302,3232.631158,3389.685365,2828.163294,2335.5785,3508.230519,3089.886596,2918.273438,2340.79747,3043.460458,2859.797088
5971,3213.851308,747.2543213,724.8627564,486.6520585,260.9178007,1954.022958,2579.96074,1564.837395,3033.464631,2513.876437,2273.579481,2449.903318,2519.023586,2672.744464,1082.683953,3059.693936,1458.461382
5973,8832.01503,4036.762463,2698.403315,3547.146,2572.633725,8424.870563,14235.56174,8558.920625,6362.845841,6725.794406,9506.989313,5194.819944,6648.962475,4959.813025,5359.986144,9922.83579,9541.186103
5974,25520.61394,5533.184652,4774.078634,2852.366192,1008.525044,9764.662254,23645.12609,13139.53948,25184.64763,19386.02787,17627.94272,17494.87689,22326.06136,24853.93654,7269.440576,25483.64933,14807.89543
5975,5856.006532,3491.948348,2252.218874,3125.732899,2253.674043,8863.415991,9150.250837,6116.695822,3727.213595,8007.495787,6041.986336,3325.784594,4059.391848,4046.516,3971.784619,7546.544342,6399.168049
